code,title,prerequisite,prerequisite_link,dept_link
NRSG 6282,Clinical Psychopharmacology,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 6283,Psychobiological Bases of Mental Health,,,/course-descriptions/nrsg/
NRSG 6286,Contemporary Psychotherapies—Theory and Practice,NRSG 6281,https://catalog.northeastern.edu/search/?P=NRSG%206281,/course-descriptions/nrsg/
NRSG 6287,Child and Adolescent Psychopharmacology,,,/course-descriptions/nrsg/
NRSG 6288,Geriatric and Aging Adult Psychopharmacology,,,/course-descriptions/nrsg/
NRSG 6300,Healthcare Finance and Marketing,,,/course-descriptions/nrsg/
NRSG 6302,Health Policy and Law,,,/course-descriptions/nrsg/
NRSG 6306,Health Informatics,,,/course-descriptions/nrsg/
NRSG 6341,Teaching Nursing: The Art and Science,,,/course-descriptions/nrsg/
NRSG 6390,Family Care of the Adult/Older Adult Patient,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 6391,Practicum for NRSG 6390,NRSG 6390,https://catalog.northeastern.edu/search/?P=NRSG%206390,/course-descriptions/nrsg/
NRSG 6392,Family Theory,,,/course-descriptions/nrsg/
NRSG 6393,Family Care of the Pediatric and Adolescent Patient,NRSG 6392,https://catalog.northeastern.edu/search/?P=NRSG%206392,/course-descriptions/nrsg/
NRSG 6394,Practicum for NRSG 6393,,,/course-descriptions/nrsg/
NRSG 6395,Healthcare of Women in Family Practice,NRSG 6393,https://catalog.northeastern.edu/search/?P=NRSG%206393,/course-descriptions/nrsg/
NRSG 6396,Practicum for NRSG 6395,,,/course-descriptions/nrsg/
NRSG 6397,Healthcare of Women and the Pregnant Individual in Family Practice,,,/course-descriptions/nrsg/
NRSG 6398,Prescribing Considerations in the Pediatric and Adolescent Populations,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 6398,Prescribing Considerations in the Pediatric and Adolescent Populations,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 6398,Prescribing Considerations in the Pediatric and Adolescent Populations,NRSG 6222,https://catalog.northeastern.edu/search/?P=NRSG%206222,/course-descriptions/nrsg/
NRSG 6420,Adult-Gerontology Acute-Care Nursing Practicum 1,,,/course-descriptions/nrsg/
NRSG 6421,Adult-Gerontology Acute-Care Nursing Practicum 2,NRSG 6420,https://catalog.northeastern.edu/search/?P=NRSG%206420,/course-descriptions/nrsg/
NRSG 6422,Adult-Gerontology Acute-Care Nursing Practicum 3,NRSG 6421,https://catalog.northeastern.edu/search/?P=NRSG%206421,/course-descriptions/nrsg/
NRSG 6430,Neonatal Clinical Practicum 1,,,/course-descriptions/nrsg/
NRSG 6431,Neonatal Clinical Practicum 2,NRSG 6430,https://catalog.northeastern.edu/search/?P=NRSG%206430,/course-descriptions/nrsg/
NRSG 6432,Neonatal Clinical Practicum 3,NRSG 6431,https://catalog.northeastern.edu/search/?P=NRSG%206431,/course-descriptions/nrsg/
NRSG 6449,Health Promotion of Adult/Older Adult Practicum,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 6449,Health Promotion of Adult/Older Adult Practicum,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 6450,Adult/Older Adult Practicum 1,NRSG 6249,https://catalog.northeastern.edu/search/?P=NRSG%206249,/course-descriptions/nrsg/
NRSG 6450,Adult/Older Adult Practicum 1,NRSG 6449,https://catalog.northeastern.edu/search/?P=NRSG%206449,/course-descriptions/nrsg/
NRSG 6451,Adult/Older Adult Practicum 2,NRSG 6450,https://catalog.northeastern.edu/search/?P=NRSG%206450,/course-descriptions/nrsg/
NRSG 6459,Pediatric NP Practicum 1,,,/course-descriptions/nrsg/
NRSG 6460,Pediatric NP Practicum 2,NRSG 6275,https://catalog.northeastern.edu/search/?P=NRSG%206275,/course-descriptions/nrsg/
NRSG 6461,Pediatric NP Practicum 3,,,/course-descriptions/nrsg/
NRSG 6463,Care of the Critically Ill Child Practicum,NRSG 6461,https://catalog.northeastern.edu/search/?P=NRSG%206461,/course-descriptions/nrsg/
NRSG 6480,Psychiatric Practicum across the Life Span 1,NRSG 6281,https://catalog.northeastern.edu/search/?P=NRSG%206281,/course-descriptions/nrsg/
NRSG 6481,Psychiatric Practicum across the Life Span 2,NRSG 6480,https://catalog.northeastern.edu/search/?P=NRSG%206480,/course-descriptions/nrsg/
NRSG 6542,Advanced Clinical Experiences in Nurse Anesthesia 3,NRSG 6541,https://catalog.northeastern.edu/search/?P=NRSG%206541,/course-descriptions/nrsg/
NRSG 6555,Elective Practicum,,,/course-descriptions/nrsg/
NRSG 6560,Nurse Practitioner Clinical Intensive,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 6561,Advanced Nurse Practitioner Clinical Intensive,,,/course-descriptions/nrsg/
NRSG 6864,Professional Preparation Seminar,,,/course-descriptions/nrsg/
NRSG 6962,Elective,,,/course-descriptions/nrsg/
NRSG 6964,Co-op Work Experience,,,/course-descriptions/nrsg/
NRSG 7100,Leadership in Advanced Practice Nursing,,,/course-descriptions/nrsg/
NRSG 7104,Foundations in Nursing Research,,,/course-descriptions/nrsg/
NRSG 7105,Translating Research Evidence into Practice,,,/course-descriptions/nrsg/
NRSG 7110,Evidence-Based Practice Research Application,NRSG 7105,https://catalog.northeastern.edu/search/?P=NRSG%207105,/course-descriptions/nrsg/
NRSG 7220,Acute Care Practicum 1 (Adult-Gerontology),NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 7220,Acute Care Practicum 1 (Adult-Gerontology),NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7220,Acute Care Practicum 1 (Adult-Gerontology),NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7221,Acute Care Practicum 2 (Adult-Gerontology),NRSG 7220,https://catalog.northeastern.edu/search/?P=NRSG%207220,/course-descriptions/nrsg/
NRSG 7222,Acute Care Practicum 3 (Adult-Gerontology),NRSG 7221,https://catalog.northeastern.edu/search/?P=NRSG%207221,/course-descriptions/nrsg/
NRSG 7433,Neonatal Clinical Practicum 3,NRSG 6231,https://catalog.northeastern.edu/search/?P=NRSG%206231,/course-descriptions/nrsg/
NRSG 7440,Adult/Older Adult Gerontology Primary Care Nursing Practicum 1,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7440,Adult/Older Adult Gerontology Primary Care Nursing Practicum 1,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7440,Adult/Older Adult Gerontology Primary Care Nursing Practicum 1,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 6115,https://catalog.northeastern.edu/search/?P=NRSG%206115,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 6249,https://catalog.northeastern.edu/search/?P=NRSG%206249,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 6222,https://catalog.northeastern.edu/search/?P=NRSG%206222,/course-descriptions/nrsg/
NRSG 7441,Adult/Older Adult Gerontology Primary Care Nursing Practicum 2,NRSG 7440,https://catalog.northeastern.edu/search/?P=NRSG%207440,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 5121,https://catalog.northeastern.edu/search/?P=NRSG%205121,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 5121,https://catalog.northeastern.edu/search/?P=NRSG%205121,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 5118,https://catalog.northeastern.edu/search/?P=NRSG%205118,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 5118,https://catalog.northeastern.edu/search/?P=NRSG%205118,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 6253,https://catalog.northeastern.edu/search/?P=NRSG%206253,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 7105,https://catalog.northeastern.edu/search/?P=NRSG%207105,/course-descriptions/nrsg/
NRSG 7442,Adult/Older Adult Gerontology Primary Care Nursing Practicum 3,NRSG 7441,https://catalog.northeastern.edu/search/?P=NRSG%207441,/course-descriptions/nrsg/
NRSG 7480,Advanced Psychiatric Nursing Practicum 1,NRSG 6281,https://catalog.northeastern.edu/search/?P=NRSG%206281,/course-descriptions/nrsg/
NRSG 7480,Advanced Psychiatric Nursing Practicum 1,NRSG 6282,https://catalog.northeastern.edu/search/?P=NRSG%206282,/course-descriptions/nrsg/
NRSG 7480,Advanced Psychiatric Nursing Practicum 1,NRSG 6283,https://catalog.northeastern.edu/search/?P=NRSG%206283,/course-descriptions/nrsg/
NRSG 7480,Advanced Psychiatric Nursing Practicum 1,NRSG 6286,https://catalog.northeastern.edu/search/?P=NRSG%206286,/course-descriptions/nrsg/
NRSG 7481,Advanced Psychiatric Nursing Practicum 2,NRSG 7480,https://catalog.northeastern.edu/search/?P=NRSG%207480,/course-descriptions/nrsg/
NRSG 7482,Advanced Psychiatric Nursing Practicum 3,NRSG 7481,https://catalog.northeastern.edu/search/?P=NRSG%207481,/course-descriptions/nrsg/
NRSG 7500,Role/Practice Issues in Nurse Anesthesia,,,/course-descriptions/nrsg/
NRSG 7503,Pharmacotherapeutics in Anesthesia and Critical Care Nursing,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7503,Pharmacotherapeutics in Anesthesia and Critical Care Nursing,NRSG 5117,https://catalog.northeastern.edu/search/?P=NRSG%205117,/course-descriptions/nrsg/
NRSG 7506,"Applied Chemistry, Physics, and Cardiopulmonary Physiology of Anesthesia",,,/course-descriptions/nrsg/
NRSG 7509,Advanced Concepts in Nurse Anesthesia Practice,NRSG 7503,https://catalog.northeastern.edu/search/?P=NRSG%207503,/course-descriptions/nrsg/
NRSG 7509,Advanced Concepts in Nurse Anesthesia Practice,NRSG 7540,https://catalog.northeastern.edu/search/?P=NRSG%207540,/course-descriptions/nrsg/
NRSG 7511,Applied Gross Anatomy and Physiology of Anesthesia,,,/course-descriptions/nrsg/
NRSG 7520,Conceptual Basis of Nurse Anesthesia Practice 1,NRSG 7105,https://catalog.northeastern.edu/search/?P=NRSG%207105,/course-descriptions/nrsg/
NRSG 7523,Conceptual Basis of Nurse Anesthesia Practice 2,NRSG 7520,https://catalog.northeastern.edu/search/?P=NRSG%207520,/course-descriptions/nrsg/
NRSG 7526,Conceptual Basis of Nurse Anesthesia Practice 3,NRSG 7523,https://catalog.northeastern.edu/search/?P=NRSG%207523,/course-descriptions/nrsg/
NRSG 7530,Nurse Anesthesia Practicum 1,,,/course-descriptions/nrsg/
NRSG 7533,Nurse Anesthesia Practicum 2,NRSG 7530,https://catalog.northeastern.edu/search/?P=NRSG%207530,/course-descriptions/nrsg/
NRSG 7536,Nurse Anesthesia Practicum 3,NRSG 7533,https://catalog.northeastern.edu/search/?P=NRSG%207533,/course-descriptions/nrsg/
NRSG 7540,Advanced Clinical Experiences in Nurse Anesthesia 1,,,/course-descriptions/nrsg/
NRSG 7543,Advanced Clinical Experiences in Nurse Anesthesia 2,NRSG 7540,https://catalog.northeastern.edu/search/?P=NRSG%207540,/course-descriptions/nrsg/
NRSG 7546,Advanced Clinical Experiences in Nurse Anesthesia 3,NRSG 7543,https://catalog.northeastern.edu/search/?P=NRSG%207543,/course-descriptions/nrsg/
NRSG 7700,The Science of Nursing,,,/course-descriptions/nrsg/
NRSG 7705,Theoretical and Conceptual Foundations in Nursing Science,NRSG 7700,https://catalog.northeastern.edu/search/?P=NRSG%207700,/course-descriptions/nrsg/
NRSG 7709,Qualitative Research Methods,NRSG 7700,https://catalog.northeastern.edu/search/?P=NRSG%207700,/course-descriptions/nrsg/
NRSG 7712,Quantitative Research Methods,NRSG 7700,https://catalog.northeastern.edu/search/?P=NRSG%207700,/course-descriptions/nrsg/
NRSG 7715,Measurement in Clinical Research,NRSG 7700,https://catalog.northeastern.edu/search/?P=NRSG%207700,/course-descriptions/nrsg/
NRSG 7750,Healthcare of Urban Populations,,,/course-descriptions/nrsg/
NRSG 7755,"Intervention Research: Development, Implementation, and Evaluation",NRSG 7705,https://catalog.northeastern.edu/search/?P=NRSG%207705,/course-descriptions/nrsg/
NRSG 7755,"Intervention Research: Development, Implementation, and Evaluation",NRSG 7709,https://catalog.northeastern.edu/search/?P=NRSG%207709,/course-descriptions/nrsg/
NRSG 7770,Research Colloquium,,,/course-descriptions/nrsg/
NRSG 7911,DNP Project Immersion 1,,,/course-descriptions/nrsg/
NRSG 7912,DNP Project Immersion 2,,,/course-descriptions/nrsg/
NRSG 7920,"The Steps to Practice Inquiry: Analyze, Evaluate, Synthesize, and Apply the Evidence",,,/course-descriptions/nrsg/
NRSG 7921,DNP Scholarly Project 1: Design and Ethical Consideration of Practice Application,NRSG 7920,https://catalog.northeastern.edu/search/?P=NRSG%207920,/course-descriptions/nrsg/
NRSG 7922,DNP Scholarly Project 2: Applying Practice Knowledge—Implementation/Outcomes,NRSG 7921,https://catalog.northeastern.edu/search/?P=NRSG%207921,/course-descriptions/nrsg/
NRSG 7923,DNP Scholarly Project 3: Dissemination of Practice Inquiry,NRSG 7922,https://catalog.northeastern.edu/search/?P=NRSG%207922,/course-descriptions/nrsg/
NRSG 7924,Applied Epidemiology for Advanced Nursing,NRSG 7100,https://catalog.northeastern.edu/search/?P=NRSG%207100,/course-descriptions/nrsg/
NRSG 7925,Health Policy and Advocacy,NRSG 7100,https://catalog.northeastern.edu/search/?P=NRSG%207100,/course-descriptions/nrsg/
NRSG 7926,Applied Data Management,,,/course-descriptions/nrsg/
NRSG 7976,Directed Study,,,/course-descriptions/nrsg/
NRSG 7990,Thesis,,,/course-descriptions/nrsg/
NRSG 8960,Exam Preparation—Doctoral,,,/course-descriptions/nrsg/
NRSG 8984,Research,,,/course-descriptions/nrsg/
NRSG 8986,Research,,,/course-descriptions/nrsg/
NRSG 9000,Comprehensive Exam,,,/course-descriptions/nrsg/
NRSG 9845,Dissertation Seminar 1,NRSG 7700,https://catalog.northeastern.edu/search/?P=NRSG%207700,/course-descriptions/nrsg/
NRSG 9846,Dissertation Seminar 2,NRSG 9845,https://catalog.northeastern.edu/search/?P=NRSG%209845,/course-descriptions/nrsg/
NRSG 9984,Research,,,/course-descriptions/nrsg/
NRSG 9986,Research,,,/course-descriptions/nrsg/
NRSG 9990,Dissertation Term 1,NRSG 9000,https://catalog.northeastern.edu/search/?P=NRSG%209000,/course-descriptions/nrsg/
NRSG 9991,Dissertation Term 2,NRSG 9990,https://catalog.northeastern.edu/search/?P=NRSG%209990,/course-descriptions/nrsg/
NRSG 9996,Dissertation Continuation,NRSG 9991,https://catalog.northeastern.edu/search/?P=NRSG%209991,/course-descriptions/nrsg/
NTR 6100,Advanced Nutrition and Metabolism,,,/course-descriptions/ntr/
NTR 6101,Nutrition Program Planning,,,/course-descriptions/ntr/
NTR 6105,Foundations of Integrative Health,,,/course-descriptions/ntr/
NTR 6110,Medical Nutrition Therapy,NTR 6100,https://catalog.northeastern.edu/search/?P=NTR%206100,/course-descriptions/ntr/
NTR 6112,Research Methods in Nutrition,,,/course-descriptions/ntr/
NTR 6115,Health Promotion/Disease Prevention,,,/course-descriptions/ntr/
NTR 6118,Clinical Health Behavior Change,,,/course-descriptions/ntr/
NTR 6119,Pediatric Nutrition,,,/course-descriptions/ntr/
NTR 6120,Healthy Aging: Nutrition Strategies for Optimal Longevity,,,/course-descriptions/ntr/
NTR 6125,The Process of Health and Healing: Exploring Systems in the Body—Part 1,NTR 6105,https://catalog.northeastern.edu/search/?P=NTR%206105,/course-descriptions/ntr/
NTR 6130,Healthcare and Nutrition Communication,,,/course-descriptions/ntr/
NTR 6135,The Process of Health and Healing: Exploring Systems in the Body—Part 2,NTR 6125,https://catalog.northeastern.edu/search/?P=NTR%206125,/course-descriptions/ntr/
NTR 6148,Exercise Physiology,,,/course-descriptions/ntr/
NTR 6150,Sports Psychology,,,/course-descriptions/ntr/
NTR 6155,Nutrition Entrepreneurship,,,/course-descriptions/ntr/
NTR 6160,Survey of Integrative Practices and Interventions,NTR 6105,https://catalog.northeastern.edu/search/?P=NTR%206105,/course-descriptions/ntr/
NTR 6165,Food and Society,,,/course-descriptions/ntr/
NTR 6170,Epidemiology,,,/course-descriptions/ntr/
NTR 6200,Nutrition Education,,,/course-descriptions/ntr/
NTR 6201,Commercialization of Nutrition and Nutritional Information,,,/course-descriptions/ntr/
NTR 6202,The Financing of Nutrition and Wellness,,,/course-descriptions/ntr/
NTR 6866,Applied Research in Nutrition,NTR 6112,https://catalog.northeastern.edu/search/?P=NTR%206112,/course-descriptions/ntr/
NTR 6962,Elective,,,/course-descriptions/ntr/
NTR 7130,Overweight and Obesity 1,,,/course-descriptions/ntr/
NTR 7132,Overweight and Obesity 2,NTR 7130,https://catalog.northeastern.edu/search/?P=NTR%207130,/course-descriptions/ntr/
NTR 7135,Eating Disorders in Children and Adults,,,/course-descriptions/ntr/
NTR 7140,Wellness and Nutrition,,,/course-descriptions/ntr/
NTR 7147,Sports and Fitness Nutrition,,,/course-descriptions/ntr/
NTR 7880,Wellness in Practice,,,/course-descriptions/ntr/
NTR 7962,Elective,,,/course-descriptions/ntr/
OR 6205,Deterministic Operations Research,,,/course-descriptions/or/
OR 6500,Metaheuristics and Applications,OR 6205,https://catalog.northeastern.edu/search/?P=OR%206205,/course-descriptions/or/
OR 6962,Elective,,,/course-descriptions/or/
OR 7230,Probabilistic Operation Research,IE 6200,https://catalog.northeastern.edu/search/?P=IE%206200,/course-descriptions/or/
OR 7230,Probabilistic Operation Research,MATH 7241,https://catalog.northeastern.edu/search/?P=MATH%207241,/course-descriptions/or/
OR 7235,Inventory Theory,OR 6205,https://catalog.northeastern.edu/search/?P=OR%206205,/course-descriptions/or/
OR 7240,Integer and Nonlinear Optimization,OR 6205,https://catalog.northeastern.edu/search/?P=OR%206205,/course-descriptions/or/
OR 7245,Network Analysis and Advanced Optimization,OR 6205,https://catalog.northeastern.edu/search/?P=OR%206205,/course-descriptions/or/
